workerid,condition,response,candidate,probability,batch
3448,cloze-event,100,trump,0.970873786407767,post
3448,cloze-event,2,other,0.019417475728155338,post
4846,maze-event,2,harris,0.01904761904761905,post
4846,maze-event,100,trump,0.9523809523809523,post
4846,maze-event,3,other,0.02857142857142857,post
4111,spr-event,0,harris,0,post
4111,spr-event,100,trump,1,post
4111,spr-event,0,other,0,post
4414,maze-event,0,harris,0,post
4414,maze-event,100,trump,1,post
4414,maze-event,0,other,0,post
3387,cloze-event,0,harris,0,post
3387,cloze-event,100,trump,0.9900990099009901,post
3387,cloze-event,1,other,0.009900990099009901,post
3549,event-cloze,0,harris,0,post
3549,event-cloze,100,trump,1,post
3549,event-cloze,0,other,0,post
4154,spr-event,100,trump,1,post
4154,spr-event,0,harris,0,post
4154,spr-event,0,other,0,post
4554,maze-event,0,harris,0,post
4554,maze-event,100,trump,1,post
4554,maze-event,0,other,0,post
3952,cloze-event,100,trump,1,post
3952,cloze-event,0,harris,0,post
3952,cloze-event,0,other,0,post
3540,event-maze,0,harris,0,post
3540,event-maze,100,trump,1,post
3540,event-maze,0,other,0,post
3677,cloze-event,0,harris,0,post
3677,cloze-event,100,trump,1,post
3677,cloze-event,0,other,0,post
3367,event-maze,0,harris,0,post
3367,event-maze,100,trump,1,post
3367,event-maze,0,other,0,post
4039,spr-event,95,trump,0.4008438818565401,post
4039,spr-event,64,harris,0.270042194092827,post
4039,spr-event,78,other,0.3291139240506329,post
3429,event-spr,0,harris,0,post
3429,event-spr,100,trump,1,post
3429,event-spr,0,other,0,post
4468,cloze-event,0,harris,0,post
4468,cloze-event,100,trump,1,post
4468,cloze-event,0,other,0,post
4584,cloze-event,100,trump,1,post
4584,cloze-event,0,harris,0,post
4584,cloze-event,0,other,0,post
3435,event-cloze,25,harris,0.23809523809523808,post
3435,event-cloze,80,trump,0.7619047619047619,post
3435,event-cloze,0,other,0,post
4086,event-cloze,100,trump,1,post
4086,event-cloze,0,harris,0,post
4086,event-cloze,0,other,0,post
3995,maze-event,0,harris,0,post
3995,maze-event,100,trump,1,post
3995,maze-event,0,other,0,post
4780,cloze-event,1,harris,0.009900990099009901,post
4780,cloze-event,99,trump,0.9801980198019802,post
4780,cloze-event,1,other,0.009900990099009901,post
